rq,track,condition,protocol,dataset,scenario,seed,method,metric,value
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,aupr_out,0.13057117803580065
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,far,0.002109704641350211
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,fpr95,0.350210970464135
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,known_accuracy,0.6666666666666666
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,known_macro_f1,0.6081254958987306
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,known_weighted_f1,0.6066320139158264
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,latency_ms_per_flow,16.866254599997774
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,open_world_macro_f1,0.5590191795478535
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,oscr,0.5417883803959753
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,parameters,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,throughput_fps,59.289986052987246
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,unknown_auroc,0.6547387211944173
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,efc,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,aupr_out,0.005988023952095809
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,far,0.002109704641350211
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,fpr95,0.350210970464135
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,known_accuracy,0.6666666666666666
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,known_macro_f1,0.6081254958987306
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,known_weighted_f1,0.6066320139158264
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,open_world_macro_f1,0.5755699905375921
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,oscr,0.540084388185654
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,realized_prevalence,0.002105263157894737
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,requested_prevalence,0.001
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,sampled_unknown,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,unknown_auroc,0.649789029535865
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,efc,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,aupr_out,0.029239766081871343
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,far,0.002109704641350211
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,fpr95,0.350210970464135
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,known_accuracy,0.6666666666666666
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,known_macro_f1,0.6081254958987306
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,known_weighted_f1,0.6066320139158264
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,open_world_macro_f1,0.5719462340261545
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,oscr,0.540084388185654
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,realized_prevalence,0.010438413361169102
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,requested_prevalence,0.01
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,sampled_unknown,5.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,unknown_auroc,0.649789029535865
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,efc,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,aupr_out,0.12603180875234613
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,far,0.002109704641350211
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,fpr95,0.350210970464135
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,known_accuracy,0.6666666666666666
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,known_macro_f1,0.6081254958987306
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,known_weighted_f1,0.6066320139158264
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,open_world_macro_f1,0.5594748642140646
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,oscr,0.5418565400843881
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,realized_prevalence,0.050100200400801605
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,requested_prevalence,0.05
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,sampled_unknown,25.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,unknown_auroc,0.6549367088607595
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,efc,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,aupr_out,0.23008348757007233
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,far,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,fpr95,0.3547008547008547
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,known_accuracy,0.6239316239316239
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,known_macro_f1,0.5750331856510186
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,known_weighted_f1,0.5649506616266753
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,open_world_macro_f1,0.5184524916693861
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,oscr,0.522682445759369
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,realized_prevalence,0.1
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,requested_prevalence,0.1
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,sampled_known,234.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,unknown_auroc,0.6503944773175542
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,efc,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,aupr_out,0.44026873203074574
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,far,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,fpr95,0.3974358974358974
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,known_accuracy,0.6153846153846154
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,known_macro_f1,0.5843844427177761
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,known_weighted_f1,0.5573858477704631
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,open_world_macro_f1,0.5047551863341336
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,oscr,0.5004930966469427
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,realized_prevalence,0.25
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,requested_prevalence,0.25
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,sampled_known,78.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,unknown_auroc,0.6070019723865878
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,efc,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,aupr_out,0.6621682411156096
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,far,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,fpr95,0.46153846153846156
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,known_accuracy,0.6538461538461539
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,known_macro_f1,0.45777777777777773
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,known_weighted_f1,0.608974358974359
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,open_world_macro_f1,0.40392156862745093
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,oscr,0.4245562130177515
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,realized_prevalence,0.5
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,requested_prevalence,0.5
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,sampled_known,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,unknown_auroc,0.5443786982248521
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,efc,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,aupr_out,0.030608719242106557
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,far,0.008438818565400843
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,fpr95,0.9092827004219409
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,known_accuracy,0.5358649789029536
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,known_macro_f1,0.5031112138925877
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,known_weighted_f1,0.501734790853048
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,latency_ms_per_flow,0.06681179998849984
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,open_world_macro_f1,0.4627757619564277
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,oscr,0.0712431028886725
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,parameters,58111.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,throughput_fps,14967.415938084705
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_auroc,0.12852969814995133
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,aupr_out,0.0024630541871921183
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,far,0.008438818565400843
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,fpr95,0.8544303797468354
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,known_accuracy,0.5358649789029536
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,known_macro_f1,0.5031112138925877
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,known_weighted_f1,0.501734790853048
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,open_world_macro_f1,0.4774144124980577
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,oscr,0.09071729957805907
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,realized_prevalence,0.002105263157894737
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,requested_prevalence,0.001
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,sampled_unknown,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_auroc,0.14556962025316456
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,renoir_dml,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,aupr_out,0.0071560027567789284
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,far,0.008438818565400843
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,fpr95,0.8860759493670886
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,known_accuracy,0.5358649789029536
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,known_macro_f1,0.5031112138925877
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,known_weighted_f1,0.501734790853048
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,open_world_macro_f1,0.47426590274221864
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,oscr,0.07383966244725738
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,renoir_dml,realized_prevalence,0.010438413361169102
